Source,BaySeg,Basin,Fac Name,Year,Month,TNLoad (tons/mnth),TPLoad (tons/mnth),TSS Load (tons/mnth),BOD Load (tons/mnth),H2O Load (10e6m3/mnth),Entity
PS - Domestic - SW,2,02304500,Plant City WRF,2022,4,0.277212234,0.046852772,0.546615672,0.390439766,0.354201001,Plant City
PS - Domestic - REUSE,2,02304500,Plant City WRF,2022,5,0.061975334,0.001180483,0.017707238,0.009837355,0.107091577,Plant City
PS - Domestic - SW,2,02304500,Plant City WRF,2022,5,0.505391667,0.057759048,0.866385715,0.481325397,0.43665106,Plant City
PS - Domestic - REUSE,2,02304500,Plant City WRF,2022,6,0.024058801,0.00078113,0.008332052,0.004686779,0.05669033,Plant City
PS - Domestic - SW,2,02304500,Plant City WRF,2022,6,0.418522888,0.081530433,0.869657948,0.489182596,0.493087767,Plant City
PS - Domestic - REUSE,2,02304500,Plant City WRF,2022,7,0.029756542,0.001157199,0.008265706,0.00385733,0.059988181,Plant City
PS - Domestic - SW,2,02304500,Plant City WRF,2022,7,0.511658857,0.119387067,0.852764762,0.397956889,0.515743458,Plant City
PS - Domestic - REUSE,2,02304500,Plant City WRF,2022,8,0.025020642,0.000270285,0.006177936,0.002316726,0.042033972,Plant City
PS - Domestic - SW,2,02304500,Plant City WRF,2022,8,0.715134933,0.046351338,1.05945916,0.397297185,0.600703245,Plant City
PS - Domestic - REUSE,2,02304500,Plant City WRF,2022,9,0.01968898,0.000321715,0.002895438,0.002895438,0.035022632,Plant City
PS - Domestic - SW,2,02304500,Plant City WRF,2022,9,0.783856337,0.076848661,0.691637945,0.691637945,0.697159328,Plant City
PS - Domestic - REUSE,2,02304500,Plant City WRF,2022,10,0.05775051,0.002547817,0.01792908,0.01132363,0.10272624,Plant City
PS - Domestic - SW,2,02304500,Plant City WRF,2022,10,0.660627839,0.174872075,1.230581269,0.777209222,0.587560294,Plant City
PS - Domestic - REUSE,2,02304500,Plant City WRF,2022,11,0.041508041,0.000756657,0.016214078,0.014052201,0.117673317,Plant City
PS - Domestic - SW,2,02304500,Plant City WRF,2022,11,0.324789804,0.035523885,0.761226103,0.659729289,0.460381807,Plant City
PS - Domestic - REUSE,2,02304500,Plant City WRF,2022,12,0.025816556,0.00054542,0.007878292,0.011514426,0.065972917,Plant City
PS - Domestic - SW,2,02304500,Plant City WRF,2022,12,0.404376717,0.051259021,0.740408073,1.082134876,0.51668224,Plant City
PS - Domestic - REUSE,2,02304500,Plant City WRF,2023,1,0.059007053,0.001184881,0.016588328,0.016588328,0.128988671,Plant City
PS - Domestic - SW,2,02304500,Plant City WRF,2023,1,0.364392172,0.043902671,0.614637398,0.614637398,0.398278338,Plant City
PS - Domestic - REUSE,2,02304500,Plant City WRF,2023,2,0.07255495,0.002183367,0.028551716,0.015115615,0.1828354,Plant City
PS - Domestic - SW,2,02304500,Plant City WRF,2023,2,0.16866397,0.030453217,0.398234374,0.210829963,0.21251303,Plant City
PS - Domestic - REUSE,2,02304500,Plant City WRF,2023,3,0.076519484,0.001452902,0.019372021,0.011300346,0.175740023,Plant City
PS - Domestic - SW,2,02304500,Plant City WRF,2023,3,0.238408062,0.027160412,0.362138829,0.21124765,0.273772352,Plant City
PS - Domestic - REUSE,2,02304500,Plant City WRF,2023,4,0.058212203,0.001039504,0.027720097,0.022522579,0.188604368,Plant City
PS - Domestic - SW,2,02304500,Plant City WRF,2023,4,0.141464627,0.015156924,0.404184648,0.328400026,0.229168843,Plant City
PS - Domestic - REUSE,2,02304500,Plant City WRF,2023,5,0.070627161,0.001618539,0.027956585,0.01765679,0.160179709,Plant City
PS - Domestic - SW,2,02304500,Plant City WRF,2023,5,0.261605075,0.035970698,0.621312053,0.392407612,0.296655168,Plant City
PS - Domestic - REUSE,2,02304500,Plant City WRF,2023,6,0.060505646,0.001578408,0.014907188,0.011399614,0.09546052,Plant City
PS - Domestic - SW,2,02304500,Plant City WRF,2023,6,0.632696437,0.099030747,0.935290385,0.715222059,0.499106572,Plant City
PS - Domestic - REUSE,2,02304500,Plant City WRF,2023,7,0.051168214,0.001109338,0.012480052,0.006933362,0.075478087,Plant City
PS - Domestic - SW,2,02304500,Plant City WRF,2023,7,0.906262897,0.117887857,1.326238385,0.736799103,0.668412909,Plant City
PS - Domestic - REUSE,2,02304500,Plant City WRF,2023,8,0.025847989,0.001030174,0.014984341,0.009365213,0.101951744,Plant City
PS - Domestic - SW,2,02304500,Plant City WRF,2023,8,0.280257889,0.067018191,0.974810049,0.609256281,0.552708006,Plant City
PS - Domestic - REUSE,2,02304500,Plant City WRF,2023,9,0.02919473,0.001375114,0.013751141,0.011635581,0.115152233,Plant City
PS - Domestic - SW,2,02304500,Plant City WRF,2023,9,0.231542423,0.065435902,0.654359021,0.553688403,0.45663425,Plant City
PS - Domestic - REUSE,2,02304500,Plant City WRF,2023,10,0.039770853,0.001599977,0.015999768,0.012571247,0.124412108,Plant City
PS - Domestic - SW,2,02304500,Plant City WRF,2023,10,0.253585141,0.061210206,0.612102064,0.480937336,0.396635469,Plant City
PS - Domestic - REUSE,2,02304500,Plant City WRF,2023,11,0.058902827,0.001758293,0.024909156,0.021978667,0.159509691,Plant City
PS - Domestic - SW,2,02304500,Plant City WRF,2023,11,0.214710576,0.038455626,0.544788028,0.480695319,0.290719642,Plant City
PS - Domestic - REUSE,2,02304500,Plant City WRF,2023,12,0.039203895,0.002177994,0.029039923,0.014519961,0.158067449,Plant City
PS - Domestic - SW,2,02304500,Plant City WRF,2023,12,0.159667832,0.053222611,0.70963481,0.354817405,0.321884939,Plant City
PS - Domestic - REUSE,2,02304500,Plant City WRF,2024,1,0.049516625,0.002310776,0.033011083,0.018156096,0.179682909,Plant City
PS - Domestic - SW,2,02304500,Plant City WRF,2024,1,0.155741945,0.043607745,0.622967781,0.34263228,0.282573435,Plant City
PS - Domestic - REUSE,2,02304500,Plant City WRF,2024,2,0.058934949,0.000755576,0.021722818,0.011333644,0.10281709,Plant City
PS - Domestic - SW,2,02304500,Plant City WRF,2024,2,0.468660578,0.036050814,1.036460893,0.540762205,0.408809354,Plant City
PS - Domestic - REUSE,2,02304500,Plant City WRF,2024,3,0.060209655,0.000882193,0.018746596,0.017643855,0.120046771,Plant City
PS - Domestic - SW,2,02304500,Plant City WRF,2024,3,0.393981848,0.034635767,0.736010045,0.692715336,0.392762993,Plant City
PS - Domestic - REUSE,2,02304500,Plant City WRF,2024,4,0.038530734,0.001569771,0.021405963,0.018551835,0.155353309,Plant City
PS - Domestic - SW,2,02304500,Plant City WRF,2024,4,0.141392022,0.034562494,0.471306739,0.40846584,0.285041524,Plant City
PS - Domestic - REUSE,2,02304500,Plant City WRF,2024,5,0.070456414,0.002762997,0.029356839,0.020722475,0.187991131,Plant City
PS - Domestic - SW,2,02304500,Plant City WRF,2024,5,0.166861196,0.039261458,0.417152989,0.294460934,0.222608724,Plant City
PS - Domestic - REUSE,2,02304500,Plant City WRF,2024,6,0.058605397,0.003476591,0.024832795,0.021521756,0.180223465,Plant City
PS - Domestic - SW,2,02304500,Plant City WRF,2024,6,0.155690204,0.055415157,0.395822552,0.343046212,0.239389455,Plant City
PS - Domestic - REUSE,2,02304500,Plant City WRF,2024,7,0.038446012,0.0038713,0.021358895,0.014684241,0.145323481,Plant City
PS - Domestic - SW,2,02304500,Plant City WRF,2024,7,0.187387053,0.113213011,0.624623509,0.429428663,0.354155576,Plant City
PS - Domestic - REUSE,2,02304500,Plant City WRF,2024,8,0.057425703,0.001610066,0.014311702,0.01341722,0.097375181,Plant City
PS - Domestic - SW,2,02304500,Plant City WRF,2024,8,0.847060261,0.142496119,1.266632166,1.187467656,0.718168365,Plant City
PS - Domestic - REUSE,2,02304500,Plant City WRF,2024,9,0.04206084,0.001877716,0.015021729,0.03379889,0.136274832,Plant City
PS - Domestic - SW,2,02304500,Plant City WRF,2024,9,0.368452962,0.098692758,0.789542062,1.776469639,0.596883764,Plant City
PS - Domestic - REUSE,2,02304500,Plant City WRF,2024,10,0.072998216,0.002994799,0.103882077,0.023396864,0.101881336,Plant City
PS - Domestic - SW,2,02304500,Plant City WRF,2024,10,1.01955352,0.25096702,8.705418517,1.960679846,0.711479542,Plant City
PS - Domestic - REUSE,2,02304500,Plant City WRF,2024,11,0.117973898,0.002877412,0.026376278,0.026376278,0.261034441,Plant City
PS - Domestic - SW,2,02304500,Plant City WRF,2024,11,0.179018948,0.026197895,0.24014737,0.24014737,0.198052756,Plant City
PS - Domestic - REUSE,2,02304500,Plant City WRF,2024,12,0.165975769,0.003916832,0.036720303,0.031824263,0.26649679,Plant City
PS - Domestic - SW,2,02304500,Plant City WRF,2024,12,0.17511138,0.024794532,0.232448734,0.201455569,0.140582631,Plant City
PS - Domestic - REUSE,2,206-2,South County Regional WWTP,2022,1,0,0,0,0,0,Hillsborough Co.
PS - Domestic - SW,2,206-2,South County Regional WWTP,2022,1,0.137746248,0.014179761,0.083052885,0.099258326,0.061255537,Hillsborough Co.
PS - Domestic - REUSE,3,02300530,South County Regional WWTP,2022,1,0.253868943,0.013049338,0.023726069,0.071178208,0.64571785,Hillsborough Co.
PS - Domestic - SW,3,02300530,South County Regional WWTP,2022,1,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,2,206-2,South County Regional WWTP,2022,2,0,0,0,0,0,Hillsborough Co.
PS - Domestic - SW,2,206-2,South County Regional WWTP,2022,2,0.144566614,0.013202431,0.09967835,0.120802239,0.059885218,Hillsborough Co.
PS - Domestic - REUSE,3,02300530,South County Regional WWTP,2022,2,0.238143221,0.010584143,0.030694015,0.091552838,0.576106395,Hillsborough Co.
PS - Domestic - SW,3,02300530,South County Regional WWTP,2022,2,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,2,206-2,South County Regional WWTP,2022,3,0,0,0,0,0,Hillsborough Co.
PS - Domestic - SW,2,206-2,South County Regional WWTP,2022,3,0.130388605,0.014487623,0.062007026,0.151250782,0.052571802,Hillsborough Co.
PS - Domestic - REUSE,3,02300530,South County Regional WWTP,2022,3,0.26776115,0.013330101,0.020864505,0.161699915,0.630932031,Hillsborough Co.
PS - Domestic - SW,3,02300530,South County Regional WWTP,2022,3,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,3,02300530,South County Regional WWTP,2022,4,0.230361965,0.011685027,0.017249326,0.077900182,0.605741628,Hillsborough Co.
PS - Domestic - SW,3,02300530,South County Regional WWTP,2022,4,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,3,02300530,South County Regional WWTP,2022,5,0.19337665,0.010437944,0.014832868,0.109873097,0.598051185,Hillsborough Co.
PS - Domestic - SW,3,02300530,South County Regional WWTP,2022,5,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,2,206-2,South County Regional WWTP,2022,6,0,0,0,0,0,Hillsborough Co.
PS - Domestic - SW,2,206-2,South County Regional WWTP,2022,6,0.013699817,0.001041507,0.007050198,0.008011589,0.007267991,Hillsborough Co.
PS - Domestic - REUSE,3,02300530,South County Regional WWTP,2022,6,0.192274998,0.010987143,0.016480714,0.069218999,0.5980421,Hillsborough Co.
PS - Domestic - SW,3,02300530,South County Regional WWTP,2022,6,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,2,206-2,South County Regional WWTP,2022,7,0,0,0,0,0,Hillsborough Co.
PS - Domestic - SW,2,206-2,South County Regional WWTP,2022,7,0.145257822,0.023555322,0.051036532,0.078517742,0.071230098,Hillsborough Co.
PS - Domestic - REUSE,3,02300530,South County Regional WWTP,2022,7,0.231624104,0.022434795,0.031529983,0.048507666,0.660081218,Hillsborough Co.
PS - Domestic - SW,3,02300530,South County Regional WWTP,2022,7,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,2,206-2,South County Regional WWTP,2022,8,0,0,0,0,0,Hillsborough Co.
PS - Domestic - SW,2,206-2,South County Regional WWTP,2022,8,0.253397578,0.081137155,0.173508686,0.260887161,0.1132406,Hillsborough Co.
PS - Domestic - REUSE,3,02300530,South County Regional WWTP,2022,8,0.246859133,0.038913755,0.015808713,0.130725895,0.661911843,Hillsborough Co.
PS - Domestic - SW,3,02300530,South County Regional WWTP,2022,8,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,2,206-2,South County Regional WWTP,2022,9,0,0,0,0,0,Hillsborough Co.
PS - Domestic - SW,2,206-2,South County Regional WWTP,2022,9,0.741081965,0.083553359,0.366908228,0.548545964,0.329557969,Hillsborough Co.
PS - Domestic - REUSE,3,02300530,South County Regional WWTP,2022,9,0.252186284,0.014286415,0.019255603,0.100004906,0.676195716,Hillsborough Co.
PS - Domestic - SW,3,02300530,South County Regional WWTP,2022,9,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,2,206-2,South County Regional WWTP,2022,10,0,0,0,0,0,Hillsborough Co.
PS - Domestic - SW,2,206-2,South County Regional WWTP,2022,10,0.324354591,0.055331077,0.206060564,0.261391641,0.173087964,Hillsborough Co.
PS - Domestic - REUSE,3,02300530,South County Regional WWTP,2022,10,0.189011607,0.019262329,0.018660382,0.07644737,0.655293428,Hillsborough Co.
PS - Domestic - SW,3,02300530,South County Regional WWTP,2022,10,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,2,206-2,South County Regional WWTP,2022,11,0,0,0,0,0,Hillsborough Co.
PS - Domestic - SW,2,206-2,South County Regional WWTP,2022,11,0.299633416,0.106854564,0.17295017,0.194982039,0.099934877,Hillsborough Co.
PS - Domestic - REUSE,3,02300530,South County Regional WWTP,2022,11,0.258446589,0.041515176,0.021634669,0.094724768,0.63653974,Hillsborough Co.
PS - Domestic - SW,3,02300530,South County Regional WWTP,2022,11,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,2,206-2,South County Regional WWTP,2022,12,0,0,0,0,0,Hillsborough Co.
PS - Domestic - SW,2,206-2,South County Regional WWTP,2022,12,0.336324989,0.021467553,0.193207973,0.100181912,0.162291969,Hillsborough Co.
PS - Domestic - REUSE,3,02300530,South County Regional WWTP,2022,12,0.22469307,0.007209403,0.027035262,0.033043099,0.654026073,Hillsborough Co.
PS - Domestic - SW,3,02300530,South County Regional WWTP,2022,12,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,2,206-2,South County Regional WWTP,2023,1,0,0,0,0,0,Hillsborough Co.
PS - Domestic - SW,2,206-2,South County Regional WWTP,2023,1,0.336375437,0.024855328,0.227011995,0.130904727,0.150322496,Hillsborough Co.
PS - Domestic - REUSE,3,02300530,South County Regional WWTP,2023,1,0.250147047,0.009956101,0.031735073,0.058492096,0.677401749,Hillsborough Co.
PS - Domestic - SW,3,02300530,South County Regional WWTP,2023,1,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,3,02300530,South County Regional WWTP,2023,2,0.268958044,0.005336469,0.028816933,0.049629163,0.580939609,Hillsborough Co.
PS - Domestic - SW,3,02300530,South County Regional WWTP,2023,2,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,3,02300530,South County Regional WWTP,2023,3,0.343257705,0.009635304,0.040347836,0.07226478,0.655575063,Hillsborough Co.
PS - Domestic - SW,3,02300530,South County Regional WWTP,2023,3,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,3,02300530,South County Regional WWTP,2023,4,0.266351524,0.006948301,0.044584929,0.048638104,0.630339235,Hillsborough Co.
PS - Domestic - SW,3,02300530,South County Regional WWTP,2023,4,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,3,02300530,South County Regional WWTP,2023,5,0.403769272,0.006493366,0.044272947,,0.642619869,Hillsborough Co.
PS - Domestic - SW,3,02300530,South County Regional WWTP,2023,5,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,3,02300530,South County Regional WWTP,2023,6,0.29374978,0.006436748,0.041546284,,0.637016702,Hillsborough Co.
PS - Domestic - SW,3,02300530,South County Regional WWTP,2023,6,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,3,02300530,South County Regional WWTP,2023,7,0.403473569,0.006226444,0.026151065,0.045453041,0.677824201,Hillsborough Co.
PS - Domestic - SW,3,02300530,South County Regional WWTP,2023,7,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,2,206-2,South County Regional WWTP,2023,8,0,0,0,0,0,Hillsborough Co.
PS - Domestic - SW,2,206-2,South County Regional WWTP,2023,8,0.118327659,0.043668541,0.064328926,0.087806636,0.042597241,Hillsborough Co.
PS - Domestic - REUSE,3,02300530,South County Regional WWTP,2023,8,0.411100914,0.0471446,0.032058328,0.088003254,0.684301798,Hillsborough Co.
PS - Domestic - SW,3,02300530,South County Regional WWTP,2023,8,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,3,02300530,South County Regional WWTP,2023,9,0.419522584,0.024784475,0.024784475,0.068308432,0.658071164,Hillsborough Co.
PS - Domestic - SW,3,02300530,South County Regional WWTP,2023,9,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,3,02300530,South County Regional WWTP,2023,10,0.383170847,0.016659602,0.030756188,,0.697538626,Hillsborough Co.
PS - Domestic - SW,3,02300530,South County Regional WWTP,2023,10,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,3,02300530,South County Regional WWTP,2023,11,0.378648961,0.033410202,0.027841835,0.074244894,0.673538357,Hillsborough Co.
PS - Domestic - SW,3,02300530,South County Regional WWTP,2023,11,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,3,02300530,South County Regional WWTP,2023,12,0.339113598,0.014402508,0.028150357,0.039279567,0.712676489,Hillsborough Co.
PS - Domestic - SW,3,02300530,South County Regional WWTP,2023,12,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,3,02300530,South County Regional WWTP,2024,1,0.36139996,0.009474905,0.03248539,0.0385764,0.736756252,Hillsborough Co.
PS - Domestic - SW,3,02300530,South County Regional WWTP,2024,1,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,3,02300530,South County Regional WWTP,2024,2,0.216450334,0.009728105,0.033440361,0.025536275,0.66188913,Hillsborough Co.
PS - Domestic - SW,3,02300530,South County Regional WWTP,2024,2,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,3,02300530,South County Regional WWTP,2024,3,0.233755724,0.014851883,0.029703766,0.042618447,0.702960093,Hillsborough Co.
PS - Domestic - SW,3,02300530,South County Regional WWTP,2024,3,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,3,02300530,South County Regional WWTP,2024,4,0.273305332,0.016771009,0.029815127,0.051555324,0.676195716,Hillsborough Co.
PS - Domestic - SW,3,02300530,South County Regional WWTP,2024,4,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,2,206-2,South County Regional WWTP,2024,5,0,0,0,0,0,Hillsborough Co.
PS - Domestic - SW,2,206-2,South County Regional WWTP,2024,5,0.196688883,0.04695154,0.350233107,0.352771028,0.115118164,Hillsborough Co.
PS - Domestic - REUSE,3,02300530,South County Regional WWTP,2024,5,0.28111046,0.024129653,0.01809724,0.092899165,0.656701602,Hillsborough Co.
PS - Domestic - SW,3,02300530,South County Regional WWTP,2024,5,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,3,02300530,South County Regional WWTP,2024,6,0.187465166,0.008926913,0.018969689,0.083131874,0.607376926,Hillsborough Co.
PS - Domestic - SW,3,02300530,South County Regional WWTP,2024,6,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,3,02300530,South County Regional WWTP,2024,7,0.226532092,0.008090432,0.016180864,0.071658111,0.629101406,Hillsborough Co.
PS - Domestic - SW,3,02300530,South County Regional WWTP,2024,7,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,2,206-2,South County Regional WWTP,2024,8,0,0,0,0,0,Hillsborough Co.
PS - Domestic - SW,2,206-2,South County Regional WWTP,2024,8,0.335587673,0.320620148,0.342677553,0.204818768,0.071464793,Hillsborough Co.
PS - Domestic - REUSE,3,02300530,South County Regional WWTP,2024,8,0.347653793,0.044793854,0.032759684,0.080227798,0.727814352,Hillsborough Co.
PS - Domestic - SW,3,02300530,South County Regional WWTP,2024,8,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,2,206-2,South County Regional WWTP,2024,9,0,0,0,0,0,Hillsborough Co.
PS - Domestic - SW,2,206-2,South County Regional WWTP,2024,9,0.127715989,0.020434558,0.060374831,0.071985376,0.042131636,Hillsborough Co.
PS - Domestic - REUSE,3,02300530,South County Regional WWTP,2024,9,0.361682293,0.043821575,0.024688211,0.117269003,0.671903059,Hillsborough Co.
PS - Domestic - SW,3,02300530,South County Regional WWTP,2024,9,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,2,206-2,South County Regional WWTP,2024,10,0,0,0,0,0,Hillsborough Co.
PS - Domestic - SW,2,206-2,South County Regional WWTP,2024,10,0.215824187,0.061013589,0.101992865,0.147525393,0.082612832,Hillsborough Co.
PS - Domestic - REUSE,3,02300530,South County Regional WWTP,2024,10,0.320094583,0.041381049,0.02008198,0.11197225,0.662475112,Hillsborough Co.
PS - Domestic - SW,3,02300530,South County Regional WWTP,2024,10,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,3,02300530,South County Regional WWTP,2024,11,0.356859943,0.058910213,0.017559775,0.07930221,0.616643615,Hillsborough Co.
PS - Domestic - SW,3,02300530,South County Regional WWTP,2024,11,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,3,02300530,South County Regional WWTP,2024,12,0.443068242,0.030598636,0.019583127,0.083228289,0.666206771,Hillsborough Co.
PS - Domestic - SW,3,02300530,South County Regional WWTP,2024,12,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,5,207-5,South Cross Bayou WRF,2022,1,0.538776583,0.064003601,0.050629714,0.071645822,1.039935956,Pinellas Co.
PS - Domestic - SW,5,207-5,South Cross Bayou WRF,2022,1,2.655581261,0.630935974,0.499098606,0.706271612,0.85429178,Pinellas Co.
PS - Domestic - REUSE,5,207-5,South Cross Bayou WRF,2022,2,0.356035667,0.046384929,0.043877635,0.048892222,0.682373509,Pinellas Co.
