Source,BaySeg,Basin,Fac Name,Year,Month,TNLoad (tons/mnth),TPLoad (tons/mnth),TSS Load (tons/mnth),BOD Load (tons/mnth),H2O Load (10e6m3/mnth),Entity,, 
PS - Industrial,4,206-4,DRS Piney Point,2023,5,0.013544116,0.009037457,0.14714841,0.035803469,0.003383371,DRS (fka HRK),,
PS - Industrial,4,206-4,DRS Piney Point,2023,6,0.077859066,0.038610374,0.165161252,0.192983548,0.018236639,DRS (fka HRK),,
PS - Industrial,4,206-4,DRS Piney Point,2023,7,0.015045135,0.009095553,0.044166863,0.035489295,0.003353682,DRS (fka HRK),,
PS - Industrial,4,206-4,DRS Piney Point,2023,8,0.043164911,0.00982855,0.066130974,0.062806329,0.005935098,DRS (fka HRK),,
PS - Industrial,4,206-4,DRS Piney Point,2023,9,0.103258153,0.05881775,0.514875935,0.157863948,0.014917892,DRS (fka HRK),,
PS - Industrial,4,206-4,DRS Piney Point,2023,10,0,0,0,0,0,DRS (fka HRK),,
PS - Industrial,4,206-4,DRS Piney Point,2023,11,0,0,0,0,0,DRS (fka HRK),,
PS - Industrial,4,206-4,DRS Piney Point,2023,12,0.001433883,0.003466111,0.005526614,0.016561837,0.001565067,DRS (fka HRK),,
PS - Industrial,4,206-4,DRS Piney Point,2024,1,0.028466984,0.01558854,0.040397287,0.139800179,0.013210895,DRS (fka HRK),,
PS - Industrial,4,206-4,DRS Piney Point,2024,2,0.074965496,0.022403423,0.1015422,0.171293253,0.01618694,DRS (fka HRK),,
PS - Industrial,4,206-4,DRS Piney Point,2024,3,0.000929003,0.000300885,0.002183233,0.002168176,0.000204889,DRS (fka HRK),,
PS - Industrial,4,206-4,DRS Piney Point,2024,4,0.000994897,0.00061096,0.002003148,0.003205036,0.000302871,DRS (fka HRK),,
PS - Industrial,4,206-4,DRS Piney Point,2024,5,0,0,0,0,0,DRS (fka HRK),,
PS - Industrial,4,206-4,DRS Piney Point,2024,6,0.045738307,0.036605023,0.191855354,0.330839755,0.031263831,DRS (fka HRK),,
PS - Industrial,4,206-4,DRS Piney Point,2024,7,0.204547117,0.225940066,0.504117046,0.973707334,0.092013796,DRS (fka HRK),,
PS - Industrial,4,206-4,DRS Piney Point,2024,8,0.584449194,0.490175323,2.886243734,3.600816691,0.340271457,DRS (fka HRK),,
PS - Industrial,4,206-4,DRS Piney Point,2024,9,0.220120091,0.07323726,0.505657502,0.738911625,0.069825975,DRS (fka HRK),,
PS - Industrial,4,206-4,DRS Piney Point,2024,10,0.155095139,0.211973521,0.879061479,1.201101336,0.113502168,DRS (fka HRK),,
PS - Industrial,4,206-4,DRS Piney Point,2024,11,0,0,0,0,0,DRS (fka HRK),,
PS - Industrial,4,206-4,DRS Piney Point,2024,12,0,0,0,0,0,DRS (fka HRK),,
PS - Industrial,1,206-1,Duke Energy-Bartow Plant,2022,1,0.158458375,0,0.018109529,0.173851474,0.016428688,Duke Energy,,
PS - Industrial,1,206-1,Duke Energy-Bartow Plant,2022,2,0.036803235,0,0.005841783,0.056081121,0.005299577,Duke Energy,,
PS - Industrial,1,206-1,Duke Energy-Bartow Plant,2022,3,0.00651943,0,0.01164184,0.111761662,0.0105613,Duke Energy,,
PS - Industrial,1,206-1,Duke Energy-Bartow Plant,2022,4,0.149816708,0,0.061714269,0.204295511,0.019305601,Duke Energy,,
PS - Industrial,1,206-1,Duke Energy-Bartow Plant,2022,5,0.172816644,0,0.020696604,0.198687399,0.018775644,Duke Energy,,
PS - Industrial,1,206-1,Duke Energy-Bartow Plant,2022,6,0.055455215,0,0.006259054,0.060086915,0.005678118,Duke Energy,,
PS - Industrial,1,206-1,Duke Energy-Bartow Plant,2022,7,0.097092944,0,0.01164184,0.111761662,0.0105613,Duke Energy,,
PS - Industrial,1,206-1,Duke Energy-Bartow Plant,2022,8,0.124567685,0,0.01164184,0.111761662,0.0105613,Duke Energy,,
PS - Industrial,1,206-1,Duke Energy-Bartow Plant,2022,9,0.109883946,0,0.013769918,0.132191213,0.01249186,Duke Energy,,
PS - Industrial,1,206-1,Duke Energy-Bartow Plant,2022,10,0.213433729,0,0.019403066,0.186269436,0.017602166,Duke Energy,,
PS - Industrial,1,206-1,Duke Energy-Bartow Plant,2022,11,0.100770764,0,0.008762675,0.084121681,0.007949365,Duke Energy,,
PS - Industrial,1,206-1,Duke Energy-Bartow Plant,2022,12,0.067910732,0,0.006467689,0.062089812,0.005867389,Duke Energy,,
PS - Industrial,1,206-1,Duke Energy-Bartow Plant,2023,1,0.130388605,0,0.010348302,0.099343699,0.009387822,Duke Energy,,
PS - Industrial,1,206-1,Duke Energy-Bartow Plant,2023,2,0.048510169,0,0.009346853,0.089729793,0.008479323,Duke Energy,,
PS - Industrial,1,206-1,Duke Energy-Bartow Plant,2023,3,0,0,0,0,0,Duke Energy,,
PS - Industrial,1,206-1,Duke Energy-Bartow Plant,2023,4,0.023433897,0,0.016273539,0.156225979,0.014763107,Duke Energy,,
PS - Industrial,1,206-1,Duke Energy-Bartow Plant,2023,5,0.026129463,0,0.002587076,0.024835925,0.002346955,Duke Energy,,
PS - Industrial,1,206-1,Duke Energy-Bartow Plant,2023,6,0.118170933,0,0.010014486,0.096139064,0.009084989,Duke Energy,,
PS - Industrial,1,206-1,Duke Energy-Bartow Plant,2023,7,0.159881266,0,0.015522453,0.149015549,0.014081733,Duke Energy,,
PS - Industrial,1,206-1,Duke Energy-Bartow Plant,2023,8,0.101025298,0,0.014228915,0.136597587,0.012908255,Duke Energy,,
PS - Industrial,1,206-1,Duke Energy-Bartow Plant,2023,9,0.09689015,0,0.119422743,0.216312894,0.020441225,Duke Energy,,
PS - Industrial,1,206-1,Duke Energy-Bartow Plant,2023,10,0.030850875,0,0.003880613,0.037253887,0.003520433,Duke Energy,,
PS - Industrial,1,206-1,Duke Energy-Bartow Plant,2023,11,0.005903539,0,0.011266297,0.072104298,0.006813742,Duke Energy,,
PS - Industrial,1,206-1,Duke Energy-Bartow Plant,2023,12,0.024887666,0,0.002587076,0.024835925,0.002346955,Duke Energy,,
PS - Industrial,1,206-1,Duke Energy-Bartow Plant,2024,1,0.165055417,0,0.014228915,0.136597587,0.012908255,Duke Energy,,
PS - Industrial,1,206-1,Duke Energy-Bartow Plant,2024,2,0.039303519,0,0.014521004,0.092934428,0.008782156,Duke Energy,,
PS - Industrial,1,206-1,Duke Energy-Bartow Plant,2024,3,0.077612265,0,0.003880613,0.037253887,0.003520433,Duke Energy,,
PS - Industrial,1,206-1,Duke Energy-Bartow Plant,2024,4,0.165614559,0,0.008762675,0.084121681,0.007949365,Duke Energy,,
PS - Industrial,1,206-1,Duke Energy-Bartow Plant,2024,5,0.217314342,0,0.009054764,0.086925737,0.008214344,Duke Energy,,
PS - Industrial,1,206-1,Duke Energy-Bartow Plant,2024,6,0.19490693,0,0.011266297,0.108156447,0.010220612,Duke Energy,,
PS - Industrial,1,206-1,Duke Energy-Bartow Plant,2024,7,0.262329456,0,0.023542387,0.161433511,0.01525521,Duke Energy,,
PS - Industrial,1,206-1,Duke Energy-Bartow Plant,2024,8,0.966143346,0,0.249006017,0.956183106,0.090357784,Duke Energy,,
PS - Industrial,1,206-1,Duke Energy-Bartow Plant,2024,9,0.941862391,0,0.347001934,1.189720915,0.112426736,Duke Energy,,
PS - Industrial,1,206-1,Duke Energy-Bartow Plant,2024,10,0.870525036,0,0.099602407,0.956183106,0.090357784,Duke Energy,,
PS - Industrial,1,206-1,Duke Energy-Bartow Plant,2024,11,0.314104348,0,0.261753623,1.478138106,0.139681703,Duke Energy,,
PS - Industrial,1,206-1,Duke Energy-Bartow Plant,2024,12,0,0,0,0,0,Duke Energy,,
PS - Industrial,2,02301500,Estech Agricola,2022,1,0.00143324,0.001588464,0.009468696,0.004967185,0.000469391,Estech Agricola,,
PS - Industrial,2,02301500,Estech Agricola,2022,2,0.001294539,0.001434742,0.008552371,0.00448649,0.000423966,Estech Agricola,,
PS - Industrial,2,02301500,Estech Agricola,2022,3,0.00143324,0.001588464,0.009468696,0.004967185,0.000469391,Estech Agricola,,
PS - Industrial,2,02301500,Estech Agricola,2022,4,0,0,0,0,0,Estech Agricola,,
PS - Industrial,2,02301500,Estech Agricola,2022,5,0,0,0,0,0,Estech Agricola,,
PS - Industrial,2,02301500,Estech Agricola,2022,6,0,0,0,0,0,Estech Agricola,,
PS - Industrial,2,02301500,Estech Agricola,2022,7,0.510960347,0.515384246,3.649716765,2.123471572,0.20066469,Estech Agricola,,
PS - Industrial,2,02301500,Estech Agricola,2022,8,0.510960347,0.515384246,3.649716765,2.123471572,0.20066469,Estech Agricola,,
PS - Industrial,2,02301500,Estech Agricola,2022,9,0.494477755,0.498758948,3.531983966,2.054972489,0.194191636,Estech Agricola,,
PS - Industrial,2,02301500,Estech Agricola,2022,10,0,0,0,0,0,Estech Agricola,,
PS - Industrial,2,02301500,Estech Agricola,2022,11,0,0,0,0,0,Estech Agricola,,
PS - Industrial,2,02301500,Estech Agricola,2022,12,0,0,0,0,0,Estech Agricola,,
PS - Industrial,2,02301500,Estech Agricola,2023,1,0.038528022,0.078305601,0.491492604,0.199929195,0.018892991,Estech Agricola,,
PS - Industrial,2,02301500,Estech Agricola,2023,2,0.034799504,0.07072764,0.443928804,0.180581208,0.017064637,Estech Agricola,,
PS - Industrial,2,02301500,Estech Agricola,2023,3,0.038528022,0.078305601,0.491492604,0.199929195,0.018892991,Estech Agricola,,
PS - Industrial,2,02301500,Estech Agricola,2023,4,0,0,0,0,0,Estech Agricola,,
PS - Industrial,2,02301500,Estech Agricola,2023,5,0,0,0,0,0,Estech Agricola,,
PS - Industrial,2,02301500,Estech Agricola,2023,6,0,0,0,0,0,Estech Agricola,,
PS - Industrial,2,02301500,Estech Agricola,2023,7,0.000986969,0.027071158,0.296090791,0.13535579,0.012790907,Estech Agricola,,
PS - Industrial,2,02301500,Estech Agricola,2023,8,0.000986969,0.027071158,0.296090791,0.13535579,0.012790907,Estech Agricola,,
PS - Industrial,2,02301500,Estech Agricola,2023,9,0.000955132,0.026197895,0.286539475,0.130989475,0.012378297,Estech Agricola,,
PS - Industrial,2,02301500,Estech Agricola,2023,10,0,0,0,0,0,Estech Agricola,,
PS - Industrial,2,02301500,Estech Agricola,2023,11,0,0,0,0,0,Estech Agricola,,
PS - Industrial,2,02301500,Estech Agricola,2023,12,0,0,0,0,0,Estech Agricola,,
PS - Industrial,2,02301500,Estech Agricola,2024,1,0.259682878,0.189826665,2.961295974,0.728934394,0.068883142,Estech Agricola,,
PS - Industrial,2,02301500,Estech Agricola,2024,2,0.242929144,0.177579783,2.77024462,0.681906368,0.064439069,Estech Agricola,,
PS - Industrial,2,02301500,Estech Agricola,2024,3,0.259682878,0.189826665,2.961295974,0.728934394,0.068883142,Estech Agricola,,
PS - Industrial,2,02301500,Estech Agricola,2024,4,0,0,0,0,0,Estech Agricola,,
PS - Industrial,2,02301500,Estech Agricola,2024,5,0,0,0,0,0,Estech Agricola,,
PS - Industrial,2,02301500,Estech Agricola,2024,6,0,0,0,0,0,Estech Agricola,,
PS - Industrial,2,02301500,Estech Agricola,2024,7,0.065054601,0.078525503,0.170850466,0.315416245,0.029806334,Estech Agricola,,
PS - Industrial,2,02301500,Estech Agricola,2024,8,0.065054601,0.078525503,0.170850466,0.315416245,0.029806334,Estech Agricola,,
PS - Industrial,2,02301500,Estech Agricola,2024,9,0.062956065,0.075992422,0.165339161,0.305241528,0.028844839,Estech Agricola,,
PS - Industrial,2,02301500,Estech Agricola,2024,10,0.296151588,0.357893438,0.994148439,1.004613159,0.094934348,Estech Agricola,,
PS - Industrial,2,02301500,Estech Agricola,2024,11,0.286598311,0.346348488,0.962079134,0.972206283,0.091871949,Estech Agricola,,
PS - Industrial,2,02301500,Estech Agricola,2024,12,0.296151588,0.357893438,0.994148439,1.004613159,0.094934348,Estech Agricola,,
PS - Industrial,2,02303330,Kerry I and F,2022,1,0.025870755,0.01060701,0,0.5174151,0.234695544,Kerry,,
PS - Industrial,2,02303330,Kerry I and F,2022,2,0.02453549,0.010059551,0,0.490709805,0.222582226,Kerry,,
PS - Industrial,2,02303330,Kerry I and F,2022,3,0.021990142,0.035184227,0,0.439802835,0.199491212,Kerry,,
PS - Industrial,2,02303330,Kerry I and F,2022,4,0.020028972,0.008211878,0,0.400579433,0.181699776,Kerry,,
PS - Industrial,2,02303330,Kerry I and F,2022,5,0.031044906,0.026905585,0,0.41393208,0.187756435,Kerry,,
PS - Industrial,2,02303330,Kerry I and F,2022,6,0.071979117,0.011804575,0,0.690999521,0.261193428,Kerry,,
PS - Industrial,2,02303330,Kerry I and F,2022,7,0.128060237,0.009546309,0,0.46567359,0.21122599,Kerry,,
PS - Industrial,2,02303330,Kerry I and F,2022,8,0.080846109,0.013258762,0,0.646768876,0.29336943,Kerry,,
PS - Industrial,2,02303330,Kerry I and F,2022,9,0.040057943,0.004105939,0,0.200289716,0.090849888,Kerry,,
PS - Industrial,2,02303330,Kerry I and F,2022,10,0.005950274,0.041651916,0,0.595027366,0.269899876,Kerry,,
PS - Industrial,2,02303330,Kerry I and F,2022,11,0.073731652,0.009513762,0,0.475688076,0.215768484,Kerry,,
PS - Industrial,2,02303330,Kerry I and F,2022,12,0.059761444,0.03803001,0,0.36219057,0.164286881,Kerry,,
PS - Industrial,2,02303330,Kerry I and F,2023,1,0.105682034,0.009830887,0,0.245772173,0.222960767,Kerry,,
PS - Industrial,2,02303330,Kerry I and F,2023,2,0.001402028,0.055496942,0,0.29208917,0.26497884,Kerry,,
PS - Industrial,2,02303330,Kerry I and F,2023,3,0.136597587,0.011383132,0,0.284578305,0.258165098,Kerry,,
PS - Industrial,2,02303330,Kerry I and F,2023,4,0.102147755,0.012017383,0,0.300434574,0.272549664,Kerry,,
PS - Industrial,2,02303330,Kerry I and F,2023,5,0.059761444,0.048895727,0,0.271642928,0.246430321,Kerry,,
PS - Industrial,2,02303330,Kerry I and F,2023,6,0.118296114,0.155099349,0,0.578336556,0.238480956,Kerry,,
PS - Industrial,2,02303330,Kerry I and F,2023,7,0.003104491,0.006208981,0,0.31044906,0.140817326,Kerry,,
PS - Industrial,2,02303330,Kerry I and F,2023,8,0.009507503,0.025223986,0,0.543285855,0.176021658,Kerry,,
PS - Industrial,2,02303330,Kerry I and F,2023,9,0.002753984,0.005507967,0,0.27539836,0.124918596,Kerry,,
PS - Industrial,2,02303330,Kerry I and F,2023,10,0.003104491,0.006208981,0,0.31044906,0.140817326,Kerry,,
PS - Industrial,2,02303330,Kerry I and F,2023,11,0.012017383,0.002002897,0,0.100144858,0.045424944,Kerry,,
PS - Industrial,2,02303330,Kerry I and F,2023,12,0.00103483,0.00206966,0,0.10348302,0.046939109,Kerry,,
PS - Industrial,2,02303330,Kerry I and F,2024,1,0.003104491,0.02328368,0,0.31044906,0.140817326,Kerry,,
PS - Industrial,2,02303330,Kerry I and F,2024,2,0.001210084,0.002420167,0,0.12100837,0.054888474,Kerry,,
PS - Industrial,2,02303330,Kerry I and F,2024,3,0.003363198,0.006726396,0,0.336319815,0.152552104,Kerry,,
PS - Industrial,2,02303330,Kerry I and F,2024,4,0.00350507,0.00701014,0,0.350507004,0.158987304,Kerry,,
PS - Industrial,2,02303330,Kerry I and F,2024,5,0.003104491,0.057433076,0,0.31044906,0.140817326,Kerry,,
PS - Industrial,2,02303330,Kerry I and F,2024,6,0.300434574,0.005007243,0,0.250362145,0.11356236,Kerry,,
PS - Industrial,2,02303330,Kerry I and F,2024,7,0.002845783,0.017074698,0,0.284578305,0.129082549,Kerry,,
PS - Industrial,2,02303330,Kerry I and F,2024,8,0.003104491,0.006208981,0,0.31044906,0.140817326,Kerry,,
PS - Industrial,2,02303330,Kerry I and F,2024,9,0.126683246,0.005507967,0,0.523256884,0.124918596,Kerry,,
PS - Industrial,2,02303330,Kerry I and F,2024,10,0.038806133,0.006208981,0,0.31044906,0.140817326,Kerry,,
PS - Industrial,2,02303330,Kerry I and F,2024,11,0.0350507,0.005007243,0,0.250362145,0.11356236,Kerry,,
PS - Industrial,2,02303330,Kerry I and F,2024,12,0.054328586,0.02328368,0,0.25870755,0.117347772,Kerry,,
PS - Industrial,2,206-2,Kinder Morgan Port Sutton,2022,1,0,0,0,0,0,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Port Sutton,2022,2,0,0,0,0,0,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Port Sutton,2022,3,0,0,0,0,0,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Port Sutton,2022,4,2.449167687,0.017494055,0.244916769,0.300897744,0.006348136,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Port Sutton,2022,5,0.876048442,0.007008388,0.175209688,0.428290349,0.003532168,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Port Sutton,2022,6,1.530451277,0.028988181,1.007728916,1.558504355,0.028277028,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Port Sutton,2022,7,0.395512103,0.01176395,0.490130767,1.216960316,0.009200065,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Port Sutton,2022,8,0.785436122,0.008568394,0.107104926,0.17850821,0.003238799,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Port Sutton,2022,9,3.426831865,0.042218569,0.428353983,2.056099119,0.012435078,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Port Sutton,2022,10,1.818196663,0.034415865,0.162338988,0.389613571,0.005890858,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Port Sutton,2022,11,0.151997362,0.004269175,0.397474942,0.47844206,0.003338733,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Port Sutton,2022,12,0.100895945,0.001319409,0.074507775,0.000776123,0.000704087,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Port Sutton,2023,1,0,0,0,0,0,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Port Sutton,2023,2,0,0,0,0,0,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Port Sutton,2023,3,0,0,0,0,0,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Port Sutton,2023,4,0,0,0,0,0,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Port Sutton,2023,5,2.155033893,0.003549468,0.367623429,0.15212004,0.005750041,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Port Sutton,2023,6,0.278720666,0.001776319,0.159319704,0.251914391,0.002929909,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Port Sutton,2023,7,1.166771052,0.009652379,0.588689031,0.837953755,0.009622517,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Port Sutton,2023,8,1.788186587,0.001920645,0.051791182,0.298031098,0.006008206,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Port Sutton,2023,9,1.18585282,0.00262004,0.14740572,0.740446045,0.005167087,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Port Sutton,2023,10,0.111490019,0.000896292,0.107117861,0.284190244,0.001983177,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Port Sutton,2023,11,1.198395963,0.081103565,0.544725438,1.33155107,0.01098148,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Port Sutton,2023,12,0,0,0,0,0,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Port Sutton,2024,1,0,0,0,0,0,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Port Sutton,2024,2,1.550843273,0.043617467,0.242319261,0.252012032,0.008793134,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Port Sutton,2024,3,0,0,0,0,0,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Port Sutton,2024,4,0.2066389,0.003625244,0.10331945,1.314150901,0.004110957,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Port Sutton,2024,5,0.006829879,0.000200628,0.019635903,0.010671686,0.000387248,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Port Sutton,2024,6,1.293962949,0.005087734,0.208229952,0.681861303,0.004758263,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Port Sutton,2024,7,2.321874392,0.007350658,0.345364231,1.516802367,0.010584769,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Port Sutton,2024,8,4.142761614,0.060306024,0.162564063,0.314640123,0.023786393,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Port Sutton,2024,9,1.537865751,0.013296233,0.393509832,0.674588283,0.00886922,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Port Sutton,2024,10,5.350072138,0.02431851,0.233457693,0.291822117,0.022061381,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Port Sutton,2024,11,0.484450751,0.010980884,0.145335225,0.129186867,0.009766363,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Port Sutton,2024,12,0.053216143,0.00459594,0.029026987,0.029026987,0.002194403,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Tampaplex,2022,1,0,0,0,0,0,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Tampaplex,2022,2,0,0,0,0,0,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Tampaplex,2022,3,0,0,0,0,0,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Tampaplex,2022,4,0,0,0,0,0,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Tampaplex,2022,5,0,0,0,0,0,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Tampaplex,2022,6,0,0,0,0,0,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Tampaplex,2022,7,0.095333732,0.251334385,0.953337323,,0.078623007,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Tampaplex,2022,8,0,0,0,0,0,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Tampaplex,2022,9,0.203294062,0.616892326,0.616892326,,0.063594922,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Tampaplex,2022,10,0,0,0,0,0,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Tampaplex,2022,11,0,0,0,0,0,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Tampaplex,2022,12,0,0,0,0,0,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Tampaplex,2023,1,0,0,0,0,0,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Tampaplex,2023,2,0,0,0,0,0,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Tampaplex,2023,3,0,0,0,0,0,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Tampaplex,2023,4,0,0,0,0,0,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Tampaplex,2023,5,0,0,0,0,0,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Tampaplex,2023,6,0,0,0,0,0,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Tampaplex,2023,7,0,0,0,0,0,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Tampaplex,2023,8,0,0,0,0,0,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Tampaplex,2023,9,0,0,0,0,0,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Tampaplex,2023,10,0,0,0,0,0,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Tampaplex,2023,11,0,0,0,0,0,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Tampaplex,2023,12,0,0,0,0,0,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Tampaplex,2024,1,0,0,0,0,0,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Tampaplex,2024,2,0,0,0,0,0,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Tampaplex,2024,3,0,0,0,0,0,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Tampaplex,2024,4,0,0,0,0,0,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Tampaplex,2024,5,0,0,0,0,0,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Tampaplex,2024,6,0,0,0,0,0,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Tampaplex,2024,7,0,0,0,0,0,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Tampaplex,2024,8,0.614818493,1.584583745,0.538758473,,0.057500408,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Tampaplex,2024,9,0.515602061,1.610460759,2.202448311,,0.11549292,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Tampaplex,2024,10,0.165896217,0.435016746,1.548364688,,0.06688823,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Tampaplex,2024,11,0,0,0,0,0,Kinder Morgan,,
PS - Industrial,2,206-2,Kinder Morgan Tampaplex,2024,12,0,0,0,0,0,Kinder Morgan,,
PS - Industrial,2,205-2,Lowry Park Zoo,2022,1,0.012417962,0.001856485,0.031044906,0.05960622,0.005632693,Lowry Park Zoo,,
PS - Industrial,2,205-2,Lowry Park Zoo,2022,2,0.009732411,0.001803359,0.028624739,0.054959498,0.005193585,Lowry Park Zoo,,
PS - Industrial,2,205-2,Lowry Park Zoo,2022,3,0.009727404,0.002587076,0.05174151,0.099343699,0.009387822,Lowry Park Zoo,,
PS - Industrial,2,205-2,Lowry Park Zoo,2022,4,0.010865717,0.002653839,0.050072429,0.096139064,0.009084989,Lowry Park Zoo,,
PS - Industrial,2,205-2,Lowry Park Zoo,2022,5,0,0,0,0,0,Lowry Park Zoo,,
PS - Industrial,2,205-2,Lowry Park Zoo,2022,6,0,0,0,0,0,Lowry Park Zoo,,
PS - Industrial,2,205-2,Lowry Park Zoo,2022,7,0,0,0,0,0,Lowry Park Zoo,,
PS - Industrial,2,205-2,Lowry Park Zoo,2022,8,0.068272923,0.012604232,0.262588164,0.504169274,0.047643195,Lowry Park Zoo,,
PS - Industrial,2,205-2,Lowry Park Zoo,2022,9,0,0,0,0,0,Lowry Park Zoo,,
PS - Industrial,2,205-2,Lowry Park Zoo,2022,10,0,0,0,0,0,Lowry Park Zoo,,
PS - Industrial,2,205-2,Lowry Park Zoo,2022,11,0.008311523,0.001404532,0.041309754,0.079314728,0.007495116,Lowry Park Zoo,,
PS - Industrial,2,205-2,Lowry Park Zoo,2022,12,0.119290051,0.018850079,0.562688922,1.08036273,0.102092562,Lowry Park Zoo,,
PS - Industrial,2,205-2,Lowry Park Zoo,2023,1,0.007436031,0.001326006,0.043333515,0.083200348,0.007862301,Lowry Park Zoo,,
PS - Industrial,2,205-2,Lowry Park Zoo,2023,2,0.005177105,0.001194061,0.042645019,0.081878436,0.007737382,Lowry Park Zoo,,
PS - Industrial,2,205-2,Lowry Park Zoo,2023,3,0.007799257,0.002118815,0.050447972,0.096860107,0.009153126,Lowry Park Zoo,,
PS - Industrial,2,205-2,Lowry Park Zoo,2023,4,0.004074644,0.001314401,0.043813375,0.084121681,0.007949365,Lowry Park Zoo,,
PS - Industrial,2,205-2,Lowry Park Zoo,2023,5,0.009087361,0.001765679,0.058855968,0.113003458,0.010678647,Lowry Park Zoo,,
PS - Industrial,2,205-2,Lowry Park Zoo,2023,6,0.00930546,0.001785082,0.057583293,0.110559923,0.010447737,Lowry Park Zoo,,
PS - Industrial,2,205-2,Lowry Park Zoo,2023,7,0.007800033,0.001571648,0.058209199,0.111761662,0.0105613,Lowry Park Zoo,,
